file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_1113.cpp,200,25,39,125,23,58,0,8.0,1.56,5.0
test_489.cpp,197,26,45,83,18,42,0,7.576923076923077,1.7307692307692308,3.1923076923076925
test_531.cpp,216,18,38,137,22,25,0,12.0,2.111111111111111,7.611111111111111
test_636.cpp,64,18,18,48,13,2,0,3.5555555555555554,1.0,2.6666666666666665
test_41.cpp,153,20,27,40,11,2,0,7.65,1.35,2.0
test_1098.cpp,112,13,16,61,11,24,0,8.615384615384615,1.2307692307692308,4.6923076923076925
test_136.cpp,160,13,25,98,22,5,0,12.307692307692308,1.9230769230769231,7.538461538461538
test_890.cpp,103,9,12,71,15,3,0,11.444444444444445,1.3333333333333333,7.888888888888889
test_178.cpp,189,20,21,62,14,9,0,9.45,1.05,3.1
test_925.cpp,144,11,36,74,16,4,0,13.090909090909092,3.272727272727273,6.7272727272727275
test_935.cpp,237,22,127,227,12,1,0,10.772727272727273,5.7727272727272725,10.318181818181818
test_1022.cpp,292,20,21,208,26,18,0,14.6,1.05,10.4
test_197.cpp,148,30,36,104,9,33,0,4.933333333333334,1.2,3.466666666666667
test_711.cpp,103,14,14,42,4,5,0,7.357142857142857,1.0,3.0
test_615.cpp,400,48,74,223,32,53,0,8.333333333333334,1.5416666666666667,4.645833333333333
test_1072.cpp,294,28,57,246,19,32,0,10.5,2.0357142857142856,8.785714285714286
test_905.cpp,284,17,28,57,26,5,0,16.705882352941178,1.6470588235294117,3.3529411764705883
test_696.cpp,153,27,32,71,10,22,0,5.666666666666667,1.1851851851851851,2.6296296296296298
test_189.cpp,93,18,18,39,7,6,0,5.166666666666667,1.0,2.1666666666666665
test_963.cpp,132,19,19,61,10,7,0,6.947368421052632,1.0,3.210526315789474
test_365.cpp,159,28,48,101,16,2,0,5.678571428571429,1.7142857142857142,3.607142857142857
